filename,gt_shape,gt_dtype,gt_min,gt_max,gt_mean,gt_std,gt_error,lr_shape,lr_dtype,lr_min,lr_max,lr_mean,lr_std,lr_error
000144.npy,"(256, 256)",float32,0.0,1.0,0.40453407842700173,0.15190199944609842,,"(128, 128)",float32,-0.003873466979712248,1.264764428138733,0.4051842475606122,0.16593995097086828,
000145.npy,"(256, 256)",float32,0.0,1.0,0.46008967488778296,0.2093982758521403,,"(128, 128)",float32,0.0025948891416192055,1.3269115686416626,0.45886651980038096,0.22174411314461495,
000146.npy,"(256, 256)",float32,0.0,1.0,0.45561987418222705,0.21111457853787868,,"(128, 128)",float32,-0.014520769007503986,1.7834237813949585,0.4560827208907767,0.2318704314850095,
000147.npy,"(256, 256)",float32,0.0,1.0,0.461611589261139,0.20702516837020207,,"(128, 128)",float32,0.015298882499337196,1.4995163679122925,0.4616914115073314,0.2217276079730966,
000148.npy,"(256, 256)",float32,0.0,1.0,0.4555557293832919,0.20454567855380273,,"(128, 128)",float32,0.01784036122262478,1.5568392276763916,0.45705547977127026,0.22731022666021183,
000149.npy,"(256, 256)",float32,0.0,1.0,0.5775808173505794,0.2378896100194723,,"(128, 128)",float32,0.012615096755325794,1.7275099754333496,0.5776249584799302,0.25592960270729637,
000150.npy,"(256, 256)",float32,0.0,1.0,0.5654391739331999,0.2368064339326945,,"(128, 128)",float32,0.013248147442936897,1.5907152891159058,0.5649399996073043,0.26603579190907106,
000151.npy,"(256, 256)",float32,0.0,1.0,0.5761163445633173,0.23697294628413756,,"(128, 128)",float32,0.01115416083484888,1.565302848815918,0.5759138127894516,0.2630681869734442,
000152.npy,"(256, 256)",float32,0.0,1.0,0.33112574299908815,0.1843852610011537,,"(128, 128)",float32,0.0006943882908672094,1.3319822549819946,0.3322838858431538,0.19729129961525413,
000153.npy,"(256, 256)",float32,0.0,1.0,0.4642020737939099,0.2064631644599265,,"(128, 128)",float32,0.003348167520016432,1.597649097442627,0.46342501525984403,0.22238822134534444,
000154.npy,"(256, 256)",float32,0.0,1.0,0.5643766687296168,0.1780919746026957,,"(128, 128)",float32,-0.019492970779538155,1.4243100881576538,0.5637765299106547,0.20565532465212086,
000155.npy,"(256, 256)",float32,0.0,1.0,0.40928478057858797,0.22328176025321086,,"(128, 128)",float32,0.002126558916643262,1.3615421056747437,0.408702732230509,0.24006994538762025,
000156.npy,"(256, 256)",float32,0.0,1.0,0.27993953733170684,0.2410210167527146,,"(128, 128)",float32,-0.041301097720861435,1.752834677696228,0.2787043712073225,0.2500878065305996,
000157.npy,"(256, 256)",float32,0.0,1.0,0.11898790989790342,0.09487003712114632,,"(128, 128)",float32,-0.02298499457538128,1.563869595527649,0.11931771466472796,0.10033096800732526,
000158.npy,"(256, 256)",float32,0.0,1.0,0.11385511547386074,0.09191869237173687,,"(128, 128)",float32,0.003600695636123419,1.2859467267990112,0.11367361206214355,0.09398457571006902,
000159.npy,"(256, 256)",float32,0.0,1.0,0.1109035352919534,0.0912882945847879,,"(128, 128)",float32,-0.031698595732450485,1.2780873775482178,0.11075421062037627,0.09291900270106464,
000160.npy,"(256, 256)",float32,0.0,1.0,0.3257507435822937,0.18245511251810584,,"(128, 128)",float32,-0.0017268944066017866,1.2138210535049438,0.32515876516364006,0.1889852013649164,
000161.npy,"(256, 256)",float32,0.0,1.0,0.29877564440178617,0.1834810233177199,,"(128, 128)",float32,-0.001219875761307776,1.4713795185089111,0.29827444259927205,0.19304394558919716,
000162.npy,"(256, 256)",float32,0.0,1.0,0.31196106531979595,0.19814197450959567,,"(128, 128)",float32,0.0028100162744522095,1.5835990905761719,0.31246771779412086,0.2093285716453894,
000163.npy,"(256, 256)",float32,0.0,1.0,0.30215055225539356,0.18912886737816445,,"(128, 128)",float32,-0.01791810244321823,1.3375691175460815,0.30200977285272756,0.19650265875727657,
000164.npy,"(256, 256)",float32,0.0,1.0,0.5529496762283994,0.1449506019328343,,"(128, 128)",float32,-0.01484459638595581,1.30496084690094,0.5535941914878322,0.173040177700659,
000165.npy,"(256, 256)",float32,0.0,1.0,0.48122229089604573,0.13125744681218454,,"(128, 128)",float32,0.006918033584952354,1.5381017923355103,0.4817438890852941,0.15585658882699652,
000166.npy,"(256, 256)",float32,0.0,1.0,0.4341996532028496,0.12550020914435167,,"(128, 128)",float32,0.0008271504775620997,1.4494006633758545,0.4333436546366336,0.1502628386758802,
000167.npy,"(256, 256)",float32,0.0,1.0,0.39519324222780483,0.10846504931412387,,"(128, 128)",float32,-0.0006515751010738313,1.2377982139587402,0.39572646997706684,0.13375166139142056,
000168.npy,"(256, 256)",float32,0.0,1.0,0.5756142948949403,0.2222763844897007,,"(128, 128)",float32,-0.05454939231276512,1.6437311172485352,0.576935688113025,0.24992779099527623,
000169.npy,"(256, 256)",float32,0.0,1.0,0.6789946998636367,0.14833471539253373,,"(128, 128)",float32,0.016455644741654396,1.5137014389038086,0.6769968008742353,0.1809005456200903,
000170.npy,"(256, 256)",float32,0.0,1.0,0.7198458921774957,0.14076006288413254,,"(128, 128)",float32,-0.0014059802051633596,1.5442510843276978,0.7191919601548449,0.1859503728981521,
000171.npy,"(256, 256)",float32,0.0,1.0,0.3130276164692587,0.10117598594536271,,"(128, 128)",float32,0.005891409236937761,1.4864948987960815,0.3133929762874743,0.11784606824468773,
000172.npy,"(256, 256)",float32,0.0,1.0,0.7091213359508473,0.10130643725986971,,"(128, 128)",float32,-0.006604220252484083,1.5424787998199463,0.710476662637916,0.16861272054301418,
000173.npy,"(256, 256)",float32,0.0,1.0,0.49208067971752634,0.1865045116484088,,"(128, 128)",float32,0.033334117382764816,1.378785490989685,0.49157071337572233,0.20645529683380687,
000174.npy,"(256, 256)",float32,0.0,1.0,0.4580619342013108,0.16937477626013564,,"(128, 128)",float32,0.0457327663898468,1.3475322723388672,0.4577727897215027,0.18152971691879843,
000175.npy,"(256, 256)",float32,0.0,1.0,0.45324877538308783,0.17090335862387251,,"(128, 128)",float32,0.025114916265010834,1.469128966331482,0.4531548621807815,0.1899970002279894,
000176.npy,"(256, 256)",float32,0.0,1.0,0.37859485421712247,0.13665576238121238,,"(128, 128)",float32,-0.002824226627126336,1.2823734283447266,0.3788070473618612,0.15019407828723857,
000177.npy,"(256, 256)",float32,0.0,1.0,0.5263255939910891,0.15860190776313787,,"(128, 128)",float32,0.0056234304793179035,1.4929425716400146,0.5262745823916077,0.1898557129629158,
000178.npy,"(256, 256)",float32,0.0,1.0,0.7307027717199901,0.09649839677080235,,"(128, 128)",float32,0.002431293949484825,1.4702272415161133,0.7305324597683693,0.14617033049297048,
000179.npy,"(256, 256)",float32,0.0,1.0,0.5186667932404276,0.17085985715020988,,"(128, 128)",float32,0.047499917447566986,1.2844226360321045,0.518942271610058,0.18715387335589723,
000180.npy,"(256, 256)",float32,0.0,1.0,0.08899403644971884,0.15808652506291052,,"(128, 128)",float32,-0.026615848764777184,1.35286545753479,0.08994414623170255,0.1621932068166064,
000181.npy,"(256, 256)",float32,0.0,1.0,0.26378674814007597,0.19906793539628212,,"(128, 128)",float32,-0.03308897092938423,1.1411243677139282,0.2634670900130688,0.2046445125276402,
000182.npy,"(256, 256)",float32,0.0,1.0,0.2609285887910218,0.20041199401433787,,"(128, 128)",float32,-0.021162476390600204,1.2344343662261963,0.2609137204106626,0.20557975920587532,
000183.npy,"(256, 256)",float32,0.0,1.0,0.26485860930354904,0.20006087863935604,,"(128, 128)",float32,-0.01500180084258318,1.3173449039459229,0.2644975993041993,0.2077350322833726,
000184.npy,"(256, 256)",float32,0.0,1.0,0.504184383584672,0.2145246313627286,,"(128, 128)",float32,0.003750426694750786,1.6593035459518433,0.504355206912976,0.23398888885170793,
000185.npy,"(256, 256)",float32,0.0,1.0,0.22411469619432722,0.17634318474503058,,"(128, 128)",float32,-0.008053944446146488,1.0696899890899658,0.22416969120585684,0.1810258529751775,
000186.npy,"(256, 256)",float32,0.0,1.0,0.22425243326576805,0.18241458689120552,,"(128, 128)",float32,0.003593010362237692,1.1651660203933716,0.2239493883687942,0.1883181013027025,
000187.npy,"(256, 256)",float32,0.0,1.0,0.22362452277597855,0.1761387185653753,,"(128, 128)",float32,-0.011456129141151905,1.15891695022583,0.22374054156683276,0.18389784036381154,
000188.npy,"(256, 256)",float32,0.0,1.0,0.29056137866728804,0.1595693284239769,,"(128, 128)",float32,0.0002518640540074557,1.3567466735839844,0.2907172022457498,0.16979680443880132,
000189.npy,"(256, 256)",float32,0.0,1.0,0.3331930827690366,0.1932796929692473,,"(128, 128)",float32,-0.0005035054055042565,1.324291467666626,0.332746205602902,0.20034126178515607,
000190.npy,"(256, 256)",float32,0.0,1.0,0.32911125666379437,0.19444986145514287,,"(128, 128)",float32,-0.012527024373412132,1.2855558395385742,0.3285987765421874,0.20167529750351476,
000191.npy,"(256, 256)",float32,0.0,1.0,0.3317960660958512,0.1888809305127101,,"(128, 128)",float32,-0.00786725152283907,1.514613151550293,0.3313882990008459,0.19689122499609,
000192.npy,"(256, 256)",float32,0.0,1.0,0.6787471348054055,0.0639704305394442,,"(128, 128)",float32,0.04261669144034386,1.349678874015808,0.6796903469139579,0.11731448968870528,
000193.npy,"(256, 256)",float32,0.0,1.0,0.20907819471904432,0.20717429952085897,,"(128, 128)",float32,-0.03639140725135803,1.5170001983642578,0.21142157076059265,0.21714148272733227,
000194.npy,"(256, 256)",float32,0.0,1.0,0.20344347572047639,0.20125871105358867,,"(128, 128)",float32,-0.0188471507281065,1.479455828666687,0.20426354613700548,0.20725745738012635,
000195.npy,"(256, 256)",float32,0.0,1.0,0.199430485185502,0.19937328771704269,,"(128, 128)",float32,-0.0042861998081207275,1.2775847911834717,0.20023611696241606,0.20439757259581914,
000196.npy,"(256, 256)",float32,0.0,1.0,0.503196329334628,0.12037539468258057,,"(128, 128)",float32,0.009216703474521637,1.2536813020706177,0.5035190480439837,0.14211155324244373,
000197.npy,"(256, 256)",float32,0.0,1.0,0.5435313209225967,0.13261657126233425,,"(128, 128)",float32,0.010433985851705074,1.279327392578125,0.5426522249375125,0.15409815780183825,
000198.npy,"(256, 256)",float32,0.0,1.0,0.560101777671477,0.12496450129077542,,"(128, 128)",float32,0.0105834836140275,1.4427520036697388,0.5593874855819081,0.15563669187347973,
000199.npy,"(256, 256)",float32,0.0,1.0,0.542650281088612,0.13158926256850556,,"(128, 128)",float32,0.009339596144855022,1.3814066648483276,0.5418151444221735,0.162927312690028,
000200.npy,"(256, 256)",float32,0.0,1.0,0.4461687890598114,0.1540244606810063,,"(128, 128)",float32,0.023567408323287964,1.2075682878494263,0.4464570614702552,0.16785844291795834,
000201.npy,"(256, 256)",float32,0.0,1.0,0.5710220684016036,0.3149633183149543,,"(128, 128)",float32,-0.004967518150806427,1.9107027053833008,0.5699529462778914,0.3385617009098939,
000202.npy,"(256, 256)",float32,0.0,1.0,0.5581059229057672,0.3037451698648737,,"(128, 128)",float32,-0.0008211968815885484,1.5873095989227295,0.5580808601679781,0.32551036965046054,
000203.npy,"(256, 256)",float32,0.0,1.0,0.557797049646604,0.3075394735170552,,"(128, 128)",float32,-0.003853769740089774,1.4693108797073364,0.5558470026066855,0.3226178850731792,
000204.npy,"(256, 256)",float32,0.0,1.0,0.47008439387426093,0.19655192100647298,,"(128, 128)",float32,-0.011305956169962883,1.4793930053710938,0.469344154803192,0.21186234698277187,
000205.npy,"(256, 256)",float32,0.0,1.0,0.4282218688088921,0.20989400376040585,,"(128, 128)",float32,-0.033236753195524216,1.5335856676101685,0.4284290225977401,0.22181043869113676,
000206.npy,"(256, 256)",float32,0.0,1.0,0.3961330693967917,0.2023437667196811,,"(128, 128)",float32,-0.015605024993419647,1.3147656917572021,0.39696766836501496,0.2171068418845832,
000207.npy,"(256, 256)",float32,0.0,1.0,0.38121074093823204,0.20427782606632586,,"(128, 128)",float32,-0.023336945101618767,1.3124102354049683,0.382300487953335,0.21326050722614687,
000208.npy,"(256, 256)",float32,0.0,1.0,0.48987598308690394,0.18706687067891473,,"(128, 128)",float32,0.008334822952747345,1.4172143936157227,0.49041413724432914,0.2059149884816589,
000209.npy,"(256, 256)",float32,0.0,1.0,0.47286666785726617,0.1920640091170084,,"(128, 128)",float32,0.009123177267611027,1.420121192932129,0.4721781141711858,0.2162356786665745,
000210.npy,"(256, 256)",float32,0.0,1.0,0.4599216837286555,0.1905303228338689,,"(128, 128)",float32,0.0077078742906451225,1.3669962882995605,0.458459496640387,0.2107174019766329,
000211.npy,"(256, 256)",float32,0.0,1.0,0.4286835634927968,0.19347167193124257,,"(128, 128)",float32,0.016034936532378197,1.4083958864212036,0.42812768734188467,0.20769024810267786,
000212.npy,"(256, 256)",float32,0.0,1.0,0.21227482408338005,0.18540560111000265,,"(128, 128)",float32,-0.02802581898868084,1.7091268301010132,0.213461257348456,0.19494866055109678,
000213.npy,"(256, 256)",float32,0.0,1.0,0.26173290538384353,0.16996191474815328,,"(128, 128)",float32,-0.01592496782541275,1.470807671546936,0.26181152182712486,0.1803105770509744,
000214.npy,"(256, 256)",float32,0.0,1.0,0.4164040666554817,0.20257288874995388,,"(128, 128)",float32,-0.012046724557876587,1.0347660779953003,0.41664144319338536,0.2133637479161675,
000215.npy,"(256, 256)",float32,0.0,1.0,0.31599701803641816,0.1538905630045588,,"(128, 128)",float32,-0.010074890218675137,1.333952784538269,0.3154045069623088,0.16484617347150837,
000216.npy,"(256, 256)",float32,0.0,1.0,0.14275940907147344,0.10330155998916687,,"(128, 128)",float32,-0.001876713940873742,1.0884437561035156,0.14294029050924717,0.10685792782556039,
000217.npy,"(256, 256)",float32,0.0,1.0,0.37169821423695737,0.2876675340482139,,"(128, 128)",float32,0.001695303013548255,1.5684975385665894,0.3726765970878745,0.2997046663471758,
000218.npy,"(256, 256)",float32,0.0,1.0,0.5328991847470395,0.36180475263622164,,"(128, 128)",float32,0.008977551013231277,1.7358601093292236,0.5316270762767772,0.37980008435764706,
000219.npy,"(256, 256)",float32,0.0,1.0,0.5548056804885775,0.3633115771810189,,"(128, 128)",float32,0.004710192326456308,1.6281777620315552,0.5560947939097787,0.3780635249329029,
000220.npy,"(256, 256)",float32,0.0,1.0,0.30423381399518945,0.12110047566287961,,"(128, 128)",float32,0.011405142024159431,1.4443674087524414,0.3043569835577955,0.13510922410999443,
000221.npy,"(256, 256)",float32,0.0,1.0,0.4220452636111176,0.2647716805155477,,"(128, 128)",float32,-0.03648064658045769,1.6838080883026123,0.4216127960767144,0.2806314640661897,
000222.npy,"(256, 256)",float32,0.0,1.0,0.3930159239925963,0.25675863471591925,,"(128, 128)",float32,-0.03034367598593235,1.3755207061767578,0.3927048010920906,0.2670645267544347,
000223.npy,"(256, 256)",float32,0.0,1.0,0.46446984736542163,0.28800242049102787,,"(128, 128)",float32,-0.029209520667791367,1.6103971004486084,0.4631940264401493,0.2997900212020551,
000224.npy,"(256, 256)",float32,0.0,1.0,0.43680158389161505,0.15683545847247463,,"(128, 128)",float32,0.001114299288019538,1.2838551998138428,0.43618300531962007,0.17319854687831993,
000225.npy,"(256, 256)",float32,0.0,1.0,0.2384461833121181,0.08589576490027473,,"(128, 128)",float32,-0.014222439378499985,1.3193638324737549,0.23876253972287032,0.09579681326705301,
000226.npy,"(256, 256)",float32,0.0,1.0,0.28569682790377726,0.11184079916561188,,"(128, 128)",float32,0.02625737525522709,1.171225666999817,0.2864648966834693,0.12373606419006802,
000227.npy,"(256, 256)",float32,0.0,1.0,0.27702048479946484,0.10799872069264217,,"(128, 128)",float32,0.018580656498670578,1.145476222038269,0.27760452412371706,0.1232939061047798,
000228.npy,"(256, 256)",float32,0.0,1.0,0.28353060325851775,0.26238654753927876,,"(128, 128)",float32,-0.07470886409282684,1.386426329612732,0.2834081566460503,0.2663890668805015,
000229.npy,"(256, 256)",float32,0.0,1.0,0.5509884228839053,0.2141360034245219,,"(128, 128)",float32,-0.014365884475409985,1.5117934942245483,0.5521878942935583,0.2334406578803553,
000230.npy,"(256, 256)",float32,0.0,1.0,0.562569219753694,0.2112222912575987,,"(128, 128)",float32,-0.019091656431555748,1.6144163608551025,0.5629422142863518,0.23646401049766885,
000231.npy,"(256, 256)",float32,0.0,1.0,0.5635021289522764,0.21008169226162474,,"(128, 128)",float32,-0.030593473464250565,1.560404658317566,0.5631458744226698,0.23431388397935937,
000232.npy,"(256, 256)",float32,0.0,1.0,0.2033756066343244,0.14868895913675909,,"(128, 128)",float32,-0.024734754115343094,1.1374439001083374,0.20355612693762737,0.15242959833640898,
000233.npy,"(256, 256)",float32,0.0,1.0,0.20586805674265918,0.12082198501234152,,"(128, 128)",float32,-0.030706876888871193,1.2344889640808105,0.20653955834670512,0.12482570719994278,
000234.npy,"(256, 256)",float32,0.0,1.0,0.20519346664596583,0.11771206618669908,,"(128, 128)",float32,-0.006321346387267113,1.1217548847198486,0.20549684093745668,0.12159440600787998,
000235.npy,"(256, 256)",float32,0.0,1.0,0.20359137279172046,0.11708233007351679,,"(128, 128)",float32,-0.012363101355731487,1.0625237226486206,0.2037833308798156,0.12004707846430396,
000236.npy,"(256, 256)",float32,0.0,1.0,0.4315483954178769,0.22546279471496733,,"(128, 128)",float32,-0.012513193301856518,1.5882030725479126,0.43261670916037076,0.23971207203839218,
000237.npy,"(256, 256)",float32,0.0,1.0,0.3916119441159225,0.15979606123919857,,"(128, 128)",float32,0.0028225556015968323,1.3470585346221924,0.3925235533602347,0.17660734325335595,
000238.npy,"(256, 256)",float32,0.0,1.0,0.4219780900695653,0.1684878226632858,,"(128, 128)",float32,-0.0179960448294878,1.2932268381118774,0.4213539823178287,0.1857808899673011,
000239.npy,"(256, 256)",float32,0.0,1.0,0.45966298816959394,0.1626350642558558,,"(128, 128)",float32,-0.009763380512595177,1.200934648513794,0.4594844061182748,0.17700283872996228,
000240.npy,"(256, 256)",float32,0.0,1.0,0.3137954345273526,0.21666518484156563,,"(128, 128)",float32,-0.00014210607332643121,1.4069496393203735,0.31430666917973316,0.22866817641566536,
000241.npy,"(256, 256)",float32,0.0,1.0,0.8941943354135714,0.13402889892464434,,"(128, 128)",float32,0.0012605811934918165,1.7896616458892822,0.8943152644920787,0.20481441511764845,
000242.npy,"(256, 256)",float32,0.0,1.0,0.8826898084345882,0.14809705195753786,,"(128, 128)",float32,0.0009926916100084782,1.6352566480636597,0.882464445952337,0.1954259221127979,
000243.npy,"(256, 256)",float32,0.0,1.0,0.8947333139494071,0.1340904398052385,,"(128, 128)",float32,0.0010203284909948707,1.5353331565856934,0.8959658827413861,0.1855559256046748,
000244.npy,"(256, 256)",float32,0.0,1.0,0.38474256399927725,0.2631986966836837,,"(128, 128)",float32,-0.05124806612730026,1.488489031791687,0.38573131401693317,0.2741936091134718,
000245.npy,"(256, 256)",float32,0.0,1.0,0.743492656036409,0.11441993147023931,,"(128, 128)",float32,-0.004593730438500643,1.5594642162322998,0.7428858404374523,0.1690053363406476,
000246.npy,"(256, 256)",float32,0.0,1.0,0.6836284759154339,0.144108542065908,,"(128, 128)",float32,-0.043583814054727554,1.3640943765640259,0.6834576484925208,0.1789300383722424,
000247.npy,"(256, 256)",float32,0.0,1.0,0.708633069241202,0.1281321363631917,,"(128, 128)",float32,-0.007805672474205494,1.3910831212997437,0.7089780074232976,0.16972174901607628,
